,Link,Name,Description,Actual_price,offer_price
667,/bella-voste-prime--pout-liquid-lipstick--spice-baby-05/p/4924953680_spicebaby05,Bella Voste,Prime & Pout Liquid Lipstick - Spice Baby 05,₹399,₹339
668,/m-a-c-retro-matte-lipstick--ruby-woo/p/4919418670_rubywoo,M.A.C,Retro Matte Lipstick - Ruby Woo,"₹2,300","₹2,070"
669,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--muted-coral/p/4915172490_mutedcoral,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Muted Coral,₹599,₹509
670,/lafz-transfer-proof--smudge-proof-velvet-matte-lip-colour--423-watermelon-red/p/4926532840_multi,LAFZ,Transfer Proof & Smudge Proof Velvet Matte Lip Colour - 423 Watermelon Red,₹799,₹679
671,/revlon-matte-lipstick--mad-maroon/p/4914075690_maroon,REVLON,Matte Lipstick - Mad Maroon,₹499,₹424
672,/matt-look-non-transfer-lipstick--04-indian-red/p/4929273510_red,Matt Look,Non-Transfer Lipstick - 04 Indian Red,₹399,₹339
673,/fashion-colour-lip-crayon-03-strawberry-flip/p/4926535730_multi,Fashion Colour,Lip Crayon- 03 Strawberry Flip,₹595,₹505
674,/myglamm-lit-liquid-velvet-matte-lipstick--juice-3-ml-/p/4915255320_juice,MyGlamm,Lit Liquid Velvet Matte Lipstick - Juice (3 ml),₹395,₹335
675,/jaquline-usa-matty-matte-lip-crayon--6-spicy-twist/p/4926570570_multicolor,Jaquline Usa,Matty Matte Lip Crayon - 6 Spicy Twist,₹299,₹254
676,/lenphor-lasche-it-liquid-lipstick-dahlia-nude/p/4919452740_dahlianude,Lenphor,Lasche It Liquid Lipstick- Dahlia Nude,₹699,₹594
677,/coloressence-pure-matte-lipstick--wine-time/p/4926565740_purple,COLORESSENCE,Pure Matte Lipstick - Wine Time,₹399,₹339
678,/myglamm-lit-liquid-matte-lipstick--riff-raff/p/4926590670_multi,MyGlamm,Lit Liquid Matte Lipstick - Riff Raff,₹395,₹335
679,/ofra-long-lasting-liquid-lipstick--pasadena/p/4932881870_multicolor,OFRA,Long Lasting Liquid Lipstick - Pasadena,"₹1,600","₹1,359"
680,/fashion-colour-kiss-lip-no-transfer-lipstick--64-garnet/p/4926558380_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 64 Garnet,₹299,₹254
681,/make-up-academy-velvet-matte-lipstick--diva/p/4932882180_multicolor,MAKE UP ACADEMY,Velvet Matte Lipstick - Diva,₹400,₹340
682,/half-n-half-matte-lip-crayon--01-hot-red/p/4929272820_red,HALF N HALF,Matte Lip Crayon - 01 Hot Red,₹299,₹254
683,/matt-look-power-last-lip-stain-crayon-lipstick--bubble-gum/p/4929276100_red,Matt Look,Power Last Lip Stain Crayon Lipstick - Bubble Gum,₹399,₹339
684,/disguise-cosmetics-ultra-comfortable-satin-matte-lipstick--03-burgundy-chef/p/4924957280_03burgundychef,Disguise Cosmetics,Ultra Comfortable Satin Matte Lipstick - 03 Burgundy Chef,₹500,₹425
685,/coloressence-pure-matte-lipstick--burnt-sienna/p/4926559860_brown,COLORESSENCE,Pure Matte Lipstick - Burnt Sienna,₹399,₹339
686,/star-struck-by-sunny-leone-liquid-lip-colour--stardust/p/4932015900_stardust,Star Struck by Sunny Leone,Liquid Lip Colour - Stardust,₹799,₹679
687,/zm-zayn--myza-transfer-proof-power-matte-lip-color--03-candid-coral/p/4925020010_peach,Zm Zayn & Myza,Transfer-Proof Power Matte Lip Color - 03 Candid Coral,₹649,₹551
688,/fashion-colour-jersy-girl-kiss-proof-no-transfer-lipstick--08-dull-red/p/4926540420_multi,Fashion Colour,Jersy Girl Kiss Proof No Transfer Lipstick - 08 Dull Red,₹350,₹297
689,/kiro-non-stop-airyp-sandy-rose-13/p/4926571550_rosegold,Kiro,Non Stop Airyp Sandy Rose 13,₹875,₹743
690,/charmacy-milano-soft-satin-matte-lipstick--frost-bite-no-45/p/4924954100_frostbite45,Charmacy Milano,Soft Satin Matte Lipstick - Frost Bite No. 45,₹452,₹361
691,/kiro-lush-moist-matte-lipstick--nude-garnet-06/p/4926575840_nude,Kiro,Lush Moist Matte Lipstick - Nude Garnet 06,₹800,₹679
692,/faces-canada-comfy-matte-crayon--06-on-fleek/p/4936523540_06onfleek,Faces Canada,Comfy Matte Crayon - 06 On Fleek,₹319,₹255
693,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--02-ups--downs/p/4936540680_brown,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 02 Ups & Downs,₹900,₹764
694,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--romantic/p/4937215570_pink,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Romantic,"₹1,600","₹1,359"
695,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--01-rani/p/4936540670_red,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 01 Rani,₹900,₹764
696,/thebalm-cosmetics-meet-matte-hughes-liquid-lipsticks-mini-kit--3/p/4937215280_multi,thebalm Cosmetics,Meet Matte Hughes Liquid Lipsticks Mini Kit - 3,"₹2,600","₹2,210"
697,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--committed/p/4937215370_pink,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Committed,"₹1,600","₹1,359"
698,/faces-canada-comfy-matte-crayon--12-hangover/p/4936523600_12hangover,Faces Canada,Comfy Matte Crayon - 12 Hangover,₹319,₹255
699,/thebalm-cosmetics-meet-matte-hughes-liquid-lipsticks-mini-kit--miami/p/4937215320_multi,thebalm Cosmetics,Meet Matte Hughes Liquid Lipsticks Mini Kit - Miami,"₹2,600","₹2,210"
700,/thebalm-cosmetics-meet-matte-hughes-liquid-lipsticks-mini-kit--francisco/p/4937215330_multi,thebalm Cosmetics,Meet Matte Hughes Liquid Lipsticks Mini Kit - Francisco,"₹2,600","₹2,210"
701,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--07-hot-cap/p/4936540850_red,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 07 Hot-Cap,₹600,₹510
702,/matt-look-power-last-lip-stain-crayon--peach-day/p/4929276160_peach,Matt Look,Power Last Lip Stain Crayon - Peach Day,₹399,₹339
703,/kiro-non-stop-airy-matte-liquid-lipstick--ladybird-red-01/p/4926567170_multi,Kiro,Non-Stop Airy Matte Liquid Lipstick - Ladybird Red 01,₹875,₹743
704,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--07-bonus/p/4936540730_orange,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 07 Bonus,₹900,₹764
705,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--01-eye-candy/p/4936540790_brown,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 01 Eye-Candy,₹600,₹510
706,/fashion-colour-soft-lip-mousse--19-vibrant-violet/p/4926574860_multi,Fashion Colour,Soft Lip Mousse - 19 Vibrant Violet,₹300,₹255
707,/faces-canada-comfy-matte-crayon--14-shots-on-me/p/4936523620_14shotsonme,Faces Canada,Comfy Matte Crayon - 14 Shots on Me,₹319,₹255
708,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--04-caramel/p/4936540820_brown,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 04 Caramel,₹600,₹510
709,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--genuine/p/4937215490_pink,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Genuine,"₹1,600","₹1,359"
710,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--patient/p/4937215510_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Patient,"₹1,600","₹1,359"
711,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--03-sweet-supreme/p/4936540810_brown,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 03 Sweet Supreme,₹600,₹510
712,/half-n-half-matte-lip-crayon--02-go-red/p/4929272830_pink,HALF N HALF,Matte Lip Crayon - 02 Go Red,₹299,₹254
713,/lafz-transfer-proof--smudge-proof-velvet-matte-lip-colour--411-coral-rush/p/4926536490_multi,LAFZ,Transfer Proof & Smudge Proof Velvet Matte Lip Colour - 411 Coral Rush,₹799,₹679
714,/c-a-l-los-angeles-perfect-pout-lipstick--game-t-frost/p/4928750200_gametfrost,C.a.l Los Angeles,Perfect Pout Lipstick - Game T Frost,₹360,₹306
715,/kiro-super-butter-lip-lacquer--maple-nude-6/p/4926593940_brown,Kiro,Super Butter Lip Lacquer - Maple Nude 6,₹875,₹743
716,/revolution-pro-hydra-matte-liquid-lipstick--sphinx/p/4926575480_multi,Revolution Pro,Hydra Matte Liquid Lipstick - Sphinx,₹521,₹417
717,/belora-paris-paris-long-kiss-liquid-lipstick--rusty-kiss/p/4928738290_rustykiss,Belora Paris,Paris Long Kiss Liquid Lipstick - Rusty Kiss,₹499,₹424
718,/myglamm-manish-malhotra-soft-matte-lipstick-eternal-rose--4-54-g/p/4915169320_eternalrose,MyGlamm,Manish Malhotra Soft Matte Lipstick (Eternal Rose) - 4.54 g,₹799,₹679
719,/make-up-academy-velvet-matte-liquid-lip--dash/p/4932882250_pink,MAKE UP ACADEMY,Velvet Matte Liquid Lip - Dash,₹390,₹331
720,/fashion-colour-non-transfer-matt-waterproof-lipstick--61-iced-amethyst/p/4926533970_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 61 Iced Amethyst,₹400,₹340
721,/zm-zayn--myza-rich-matte-lipstick--02-iconic/p/4936226210_maroon,Zm Zayn & Myza,Rich Matte Lipstick - 02 Iconic,₹299,₹254
722,/kiro-moist-matte-lipstick--spicy-cinnamon-08/p/4926569070_brown,Kiro,Moist Matte Lipstick - Spicy Cinnamon 08,₹800,₹679
723,/myglamm-lit-liquid-matte-lipstick--like-a-g6/p/4931927460_multicolor,MyGlamm,LIT Liquid Matte Lipstick - Like A G6,₹395,₹335
724,/ofra-long-lasting-liquid-lipstick--cape-town/p/4932881460_multicolor,OFRA,Long Lasting Liquid Lipstick - Cape Town,"₹1,600","₹1,359"
725,/matt-look-velvet-smopstick-vampire-lipstick/p/4929273540_purple,Matt Look,Velvet Smopstick Vampire Lipstick,₹399,₹339
726,/myglamm-lit-satin-matte-lipstick--the-sinner-4-54-g-/p/4914746150_thesinner,MyGlamm,LIT Satin Matte Lipstick - The Sinner (4.54 g),₹495,₹420
727,/faces-canada-ultime-pro-matte-lip-crayon--pink-pout/p/4919414940_pink,Faces Canada,Ultime Pro Matte Lip Crayon - Pink Pout,₹637,₹509
728,/myglamm-manish-malhotra-soft-matte-lipstick-flirty-fuchsia-4-54-g--peta-approved--vegan/p/4915169320_flirtyfuchsia,MyGlamm,Manish Malhotra Soft Matte Lipstick (Flirty Fuchsia) 4.54 g - PETA Approved & Vegan,₹799,₹679
729,/myglamm-lit-satin-matte-lipstick--the-affair-4-54-g-/p/4914746150_theaffair,MyGlamm,LIT Satin Matte Lipstick - The Affair (4.54 g),₹495,₹420
730,/house-of-makeup-good-on-you-hydra-matte-lipstick--taupe-notch-rosey/p/4928742270_taupenotchrosey,House Of Makeup,Good on You Hydra Matte Lipstick - Taupe Notch Rosey,₹599,₹509
731,/fran-wilson-moodmatcher-liquid-matte-lipstick--coral-crush/p/4936234460_coral,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Coral Crush,₹790,₹671
732,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--lavender/p/4936234330_purple,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Lavender,₹790,₹671
733,/makeup-revolution-matte-balm--burgundy-star/p/4926594160_multicolor,Makeup Revolution,Matte Balm - Burgundy Star,₹594,₹475
734,/fashion-colour-kiss-lip-no-transfer-lipstick--99-jazz-red/p/4926554720_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 99 Jazz Red,₹299,₹254
735,/faces-canada-comfy-matte-crayon--shade-01-candy-yum/p/4936523490_01candyyum,Faces Canada,Comfy Matte Crayon - Shade 01 Candy Yum,₹319,₹255
736,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--12-pan-tastic/p/4936540900_purple,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 12 Pan-Tastic,₹600,₹510
737,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--adoring/p/4937215340_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Adoring,"₹1,600","₹1,359"
738,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--charismatic/p/4937215540_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Charismatic,"₹1,600","₹1,359"
739,/myglamm-makeup-liquid-lipstick-kit-3pcs-/p/4936550440_multi,MyGlamm,Makeup Liquid Lipstick Kit (3Pcs),₹499,₹424
740,/colorbar-power-kiss-matte-transferproof-lip-color--008-bitch-kiss/p/4936376480_nude,COLORBAR,Power Kiss Matte Transferproof Lip Color - 008 Bitch Kiss,₹499,₹424
741,/kiro-non-stop-airy-matte-liquid-lipstick--cinnamon-nude-17/p/4926565100_multicolor,Kiro,Non-Stop Airy Matte Liquid Lipstick - Cinnamon Nude 17,₹875,₹743
742,/matt-look-power-last-lip-stain-crayon-lipstick--murphy-brown/p/4929276090_brown,Matt Look,Power Last Lip Stain Crayon Lipstick - Murphy Brown,₹399,₹339
743,/make-up-academy-velvet-matte-liquid-lipstick--halcyon/p/4932882240_nude,MAKE UP ACADEMY,Velvet Matte Liquid Lipstick - Halcyon,₹390,₹331
744,/zm-zayn--myza-rich-matte-lipstick--04-prep-show/p/4936226230_coral,Zm Zayn & Myza,Rich Matte Lipstick - 04 Prep Show,₹299,₹254
745,/myglamm-manish-malhotra-hi-shine-lipstick-moroccan-red--4-54g/p/4914751430_moroccanred,MyGlamm,Manish Malhotra Hi Shine Lipstick (Moroccan Red)- 4.54g,₹799,₹679
746,/house-of-makeup-good-on-you-hydra-matte-lipstick--orchidding-me/p/4928742270_orchiddingme,House Of Makeup,Good on You Hydra Matte Lipstick - Orchidding Me,₹599,₹509
747,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--soft-pink/p/4915172490_softpink,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Soft Pink,₹599,₹509
748,/myglamm-perfect-curves-matte-lip-crayon-4-54-g--ampere/p/4915200150_ampere,MyGlamm,Perfect Curves Matte Lip Crayon (4.54 g) - Ampere,₹695,₹590
749,/myglamm-lit-2-in-1-liquid-matte-lipstick-funny-gurl-4-54-gm-/p/4915169160_funnygurl,MyGlamm,LIT 2 In 1 Liquid Matte Lipstick- Funny Gurl (4.54 gm),₹545,₹463
750,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--raspberry/p/4915172490_raspberry,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Raspberry,₹599,₹509
751,/fran-wilson-moodmatcher-liquid-matte-lipstick--berry-berret/p/4936234520_purple,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Berry Berret,₹790,₹671
752,/revlon-colorstay-satin-ink-liquid-lip-color--fired-up/p/4931114850_red,REVLON,Colorstay Satin Ink Liquid Lip Color - Fired Up,₹779,₹612
753,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--peach-pink/p/4915172490_peachpink,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Peach Pink,₹599,₹509
754,/fashion-colour-non-transfer-matt-waterproof-lipstick--39-clay-brown/p/4926537330_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 39 Clay Brown,₹400,₹340
755,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--ripe-grape/p/4915172490_ripegrape,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Ripe Grape,₹599,₹509
756,/half-n-half-matte-lip-crayon--04-velvet-maroon/p/4929272850_maroon,HALF N HALF,Matte Lip Crayon - 04 Velvet Maroon,₹299,₹254
757,/star-struck-by-sunny-leone-liquid-lip-color--coralicious/p/4932016310_coralicious,Star Struck by Sunny Leone,Liquid Lip Color - Coralicious,₹799,₹679
758,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--merlot/p/4915172490_merlot,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Merlot,₹599,₹509
759,/zm-zayn--myza-rich-matte-lipstick--01-savage/p/4936226200_red,Zm Zayn & Myza,Rich Matte Lipstick - 01 Savage,₹299,₹254
760,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--true-red/p/4915172490_truered,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - True Red,₹599,₹509
761,/kiro-super-butter-liahogany-blush-9/p/4926583410_maroon,Kiro,Super Butter Liahogany Blush 9,₹875,₹743
762,/myglamm-lit-liquid-matte-lipstick--e-boy/p/4926600020_multi,MyGlamm,Lit Liquid Matte Lipstick - E-Boy,₹395,₹335
763,/ofra-long-lasting-liquid-lipstick--cancun/p/4932881440_multicolor,OFRA,Long Lasting Liquid Lipstick - Cancun,"₹1,600","₹1,359"
764,/half-n-half-matte-lip-crayon--06-hot-chocolate/p/4929272870_brown,HALF N HALF,Matte Lip Crayon - 06 Hot Chocolate,₹299,₹254
765,/bonjour-paris-oil--free-concealer-cum-pan-stick-for-face-fair-to-wheatish/p/4925003070_nudepink,Bonjour Paris,Oil - Free Concealer Cum Pan Stick For Face Fair To Wheatish,₹395,₹335
766,/myglamm-lit-liquid-matte-lipstick--fire/p/4926602000_multi,MyGlamm,Lit Liquid Matte Lipstick - Fire,₹395,₹335
767,/myglamm-manish-malhotra-beauty-hi-shine-lipstick--velvet-rose/p/4932866480_multicolor,MyGlamm,Manish Malhotra Beauty Hi Shine Lipstick - Velvet Rose,₹950,₹807
768,/myglamm-women-lit-liquid-matte-lipstick--super-swipe/p/4915190380_superswipe,MyGlamm,Women LIT Liquid Matte Lipstick - Super Swipe,₹395,₹335
769,/kiro-super-butter-lip-lacquer--pink-apple-3/p/4926593960_pink,Kiro,Super Butter Lip Lacquer - Pink Apple 3,₹875,₹743
770,/kiro-super-butter-lip-laquer--walnut-10/p/4926580980_brown,Kiro,Super Butter Lip Laquer - Walnut 10,₹875,₹743
771,/revlon-super-lustrous-matte-lipstick--look-at-me-4-2-g-/p/4913463160_red,REVLON,Super Lustrous Matte Lipstick - Look At Me (4.2 g),₹559,₹447
772,/ofra-island-time-lip-set/p/4932879960_multicolor,OFRA,Island Time Lip Set,"₹4,000","₹3,400"
773,/disguise-cosmetics-ultra-comfortable-satin-matte-lipstick--02-red-model/p/4924957280_02redmodel,Disguise Cosmetics,Ultra Comfortable Satin Matte Lipstick - 02 Red Model,₹500,₹425
774,/fashion-colour-colour-non-transfer-matt-waterproof-lipstick--71-ladies-night/p/4926535180_multi,Fashion Colour,Colour Non-Transfer Matt Waterproof Lipstick - 71 Ladies Night,₹400,₹340
775,/fashion-colour-soft-lip-mousse--04-red-persimmon/p/4926579400_multi,Fashion Colour,Soft Lip Mousse - 04 Red Persimmon,₹300,₹255
776,/kiro-super-butter-lip-lacquer--nude-apricot-4/p/4926589230_peach,Kiro,Super Butter Lip Lacquer - Nude apricot 4,₹875,₹743
777,/fashion-colour-non-transfer-matt-waterproof-lipstick--28-bella-pink/p/4926537300_pink,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 28 Bella Pink,₹450,₹382
778,/fashion-colour-kiss-lip-no-transfer-lipstick--45-lotus-red/p/4926552970_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 45 Lotus Red,₹299,₹254
779,/fashion-colour-soft-lip-mousse--18-fire-chilli/p/4926582240_multi,Fashion Colour,Soft Lip Mousse - 18 Fire Chilli,₹300,₹255
780,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--orange/p/4936234280_orange,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Orange,₹790,₹671
781,/matt-look-non-transfer-lipstick--19-bomb-sell/p/4929273660_pink,Matt Look,Non-Transfer Lipstick - 19 Bomb Sell,₹399,₹339
782,/kiro-lush-moist-matte-lipstick--dusky-peach-03/p/4926575860_peach,Kiro,Lush Moist Matte Lipstick - Dusky Peach 03,₹800,₹679
783,/myglamm-manish-malhotra-hi-shine-lipstick-desert-suede--4-54g/p/4914751430_desertsuede,MyGlamm,Manish Malhotra Hi Shine Lipstick (Desert Suede)- 4.54g,₹799,₹679
784,/fashion-colour-fashion-colour-non-transfer-matt-waterproof-lipstick--37-coral/p/4926544910_multi,Fashion Colour,Fashion Colour Non-Transfer Matt Waterproof Lipstick - 37 Coral,₹400,₹340
785,/lafz-transfer-proof--smudge-proof-velvet-matte-lip-colour--425-valley-of-roses/p/4926532580_brown,LAFZ,Transfer Proof & Smudge Proof Velvet Matte Lip Colour - 425 Valley Of Roses,₹799,₹679
786,/house-of-makeup-good-on-you-hydra-matte-lipstick--plum-fiction/p/4928742270_plumfiction,House Of Makeup,Good on You Hydra Matte Lipstick - Plum Fiction,₹599,₹509
787,/makeup-revolution-pro-hydra-matte-liquid-lipstick--dream/p/4926563030_multicolor,Makeup Revolution,Pro Hydra Matte Liquid Lipstick - Dream,₹521,₹417
788,/revolution-pro-hydra-matte-liquid-lipstick--glacier/p/4926573440_multi,Revolution Pro,Hydra Matte Liquid Lipstick - Glacier,₹521,₹417
789,/fran-wilson-moodmatcher-liquid-matte-lipstick--just-blush/p/4936234480_pink,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Just Blush,₹790,₹671
790,/make-up-academy-velvet-matte-lipstick--crush/p/4932882200_multicolor,MAKE UP ACADEMY,Velvet Matte Lipstick - Crush,₹400,₹340
791,/myglamm-lit-liquid-matte-lipstick--drip/p/4926602030_multi,MyGlamm,Lit Liquid Matte Lipstick - Drip,₹395,₹335
792,/kiro-lush-moist-matte--tulip-bloom-04/p/4926575850_pink,Kiro,Lush Moist Matte - Tulip Bloom 04,₹800,₹679
793,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--10-get-rollin/p/4936540760_brown,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 10 Get Rollin,₹900,₹764
794,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--dark-brown/p/4915172490_darkbrown,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Dark Brown,₹599,₹509
795,/fashion-colour-non-transfer-matt-waterproof-lipstick--21-vermilion/p/4926538490_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 21 Vermilion,₹400,₹340
796,/fashion-colour-soft-lip-mousse--07-obsessed-rose/p/4926579410_multi,Fashion Colour,Soft Lip Mousse - 07 Obsessed Rose,₹300,₹255
797,/disguise-cosmetics-ultra-comfortable-satin-matte-lipstick--06-pink-trekker/p/4924957280_06pinktrekker,Disguise Cosmetics,Ultra Comfortable Satin Matte Lipstick - 06 Pink Trekker,₹500,₹425
798,/make-up-academy-lip-super-stylo-satin-finish-lipstick--first-class/p/4932882110_red,MAKE UP ACADEMY,Lip Super Stylo Satin Finish Lipstick - First Class,₹490,₹416
799,/fashion-colour-soft-lip-mousse--16-pink-tango/p/4929249960_pink,Fashion Colour,Soft Lip Mousse - 16 Pink Tango,₹300,₹255
800,/c-a-l-los-angeles-perfect-pout-lipstick--apple-berry/p/4928750200_appleberry,C.a.l Los Angeles,Perfect Pout Lipstick - Apple Berry,₹360,₹306
801,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--dedicated/p/4937215390_red,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Dedicated,"₹1,600","₹1,359"
802,/thebalm-cosmetics-meet-matte-hughes-liquid-lipsticks-mini-kit--8/p/4937215290_multi,thebalm Cosmetics,Meet Matte Hughes Liquid Lipsticks Mini Kit - 8,"₹2,600","₹2,210"
803,/kiro-non-stop-airyp-nude-lilly-20/p/4926571500_multicolor,Kiro,Non Stop Airyp Nude Lilly 20,₹875,₹743
804,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--03-take-a-dare/p/4936540690_red,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 03 Take A Dare,₹900,₹764
805,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--09-i-claim/p/4936540750_pink,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 09 I Claim,₹900,₹764
806,/fashion-colour-non-transfer-matt-waterproof-lipstick--13-pale-purple/p/4926536310_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 13 Pale Purple,₹400,₹340
807,/myglamm-manish-malhotra-liquid-matte-lipstick--strip-tease/p/4926543150_multicolor,MyGlamm,Manish Malhotra Liquid Matte Lipstick - Strip Tease,₹995,₹845
808,/fran-wilson-moodmatcher-liquid-matte-lipstick--scarlet-sass/p/4936234510_red,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Scarlet Sass,₹790,₹671
809,/fran-wilson-moodmatcher-liquid-matte-lipstick--lilac-luster/p/4936234430_purple,Fran Wilson Moodmatcher,Liquid Matte Lipstick - Lilac Luster,₹790,₹671
810,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--light-blue/p/4936234320_blue,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Light Blue,₹790,₹671
811,/fashion-colour-non-transfer-matt-waterproof-lipstick--30-soft-red/p/4926540280_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 30 Soft Red,₹400,₹340
812,/fashion-colour-fashion-colour-non-transfer-matt-waterproof-lipstick--12-purple/p/4926543000_multi,Fashion Colour,Fashion Colour Non-Transfer Matt Waterproof Lipstick - 12 Purple,₹400,₹340
813,/fashion-colour-non-transfer-matt-waterproof-lipstick--46-light-mocha/p/4926536350_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 46 Light Mocha,₹400,₹340
814,/m-a-c-powder-kiss-liquid-lipcolour-lipstick--sorry-not-sorry/p/410278782_na,M.A.C,Powder Kiss Liquid Lipcolour Lipstick - Sorry Not Sorry,"₹3,100",No Offer
815,/revlon-streetwear-satin-smooth-lipstick-cute-crimson-4-2-g-/p/4913679880_magenta,REVLON,Streetwear Satin Smooth Lipstick- Cute Crimson (4.2 g),₹499,₹424
816,/l-oreal-paris-infallible-ultra-matte-liquid-lipstick-les-macarons-828-franboise-frenzy/p/4919386110_pink,L'Oreal Paris,Infallible Ultra Matte Liquid Lipstick Les Macarons 828 Franboise Frenzy,₹759,No Offer
817,/lenphor-lasche-it-liquid-lipstick-carmine-red-03/p/4919452740_carminered,Lenphor,Lasche It Liquid Lipstick Carmine Red 03,₹699,₹594
818,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--06-double-star/p/4936540720_brown,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 06 Double Star,₹900,₹764
819,/myglamm-lit-liquid-matte-lipstick--doom-scroll/p/4926588480_multi,MyGlamm,LIT Liquid Matte Lipstick - Doom Scroll,₹395,₹335
820,/fashion-colour-soft-lip-mousse--01-blink-pink/p/4926587650_multi,Fashion Colour,Soft Lip Mousse - 01 Blink Pink,₹300,₹255
821,/jaquline-usa-stay-with-me-liquid-lipstick--trend-setter/p/4926564510_multicolor,Jaquline Usa,Stay with Me Liquid Lipstick - Trend Setter,₹399,₹339
822,/kiro-lush-moist-matte-lipstick--hibiscus-petal-11/p/4926569050_pink,Kiro,Lush Moist Matte Lipstick - Hibiscus Petal 11,₹800,₹679
823,/fashion-colour-non-transfer-matt-waterproof-lipstick--23-young-pink/p/4926537290_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 23 Young Pink,₹400,₹340
